"exposure","outcome","beta","se","t_value","p_value","n","exp_label","chem_class","is_urinary","out_label","out_domain","type","p_fdr","p_bonf","sig_nom","sig_fdr05","sig_fdr01","sig_bonf05","direction"
"log_LBXPFUA","LBXWBCSI",-0.145904738465576,0.180580544240804,-0.807975959309393,0.503928672731795,1595,"PFUA","PFAS",FALSE,"WBC count","Hematology","continuous",0.796453121780983,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMNP","LBXHGB",-0.0577037929665742,0.0719111603919336,-0.802431676141426,0.506501506255995,1617,"Mono-n-butyl phthalate (MnBP)","Phthalates",TRUE,"Hemoglobin","Hematology","continuous",0.79668962250966,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMEP","log_LBXSATSI",-0.0107079764242929,0.0133456859581948,-0.802354892647368,0.506537229126512,1580,"Mono-ethyl phthalate (MEP)","Phthalates",TRUE,"ALT (log)","Liver","continuous",0.79668962250966,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMHNC","LBXRBCSI",0.00907996500790944,0.0113733540113429,0.798354205703417,0.508401971105215,1617,"Mono-hydroxyisononyl cyclohexane (MHiNCH)","Phthalates",TRUE,"RBC count","Hematology","continuous",0.797686385656609,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXECP","eGFR",-0.568032546506308,0.721361171324307,-0.787445414428792,0.513521123076899,1580,"Mono-2-ethyl-5-carboxypentyl (MECPP)","Phthalates",TRUE,"eGFR","Kidney","continuous",0.801127639639711,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP06","log_LBXHSCRP",0.0405692411307229,0.0518520078753036,0.78240443896186,0.515903779290652,1579,"1-Hydroxyphenanthrene","PAHs",TRUE,"CRP (log)","Inflammation","continuous",0.801127639639711,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXPFDE","LBXSBU",0.263764911711583,0.338615320118244,0.778951500538948,0.517542079101135,1589,"PFDeA","PFAS",FALSE,"Blood urea nitrogen","Kidney","continuous",0.801127639639711,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXBMN","LBXHGB",0.0708118833603148,0.0916438164759966,0.772685884146498,0.520527869831925,4941,"Blood manganese","Heavy metals",FALSE,"Hemoglobin","Hematology","continuous",0.801127639639711,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMIB","log_LBXSASSI",0.0163108733682014,0.0211461926241737,0.77133854108353,0.521172113921531,1575,"Mono-isobutyl phthalate (MiBP)","Phthalates",TRUE,"AST (log)","Liver","continuous",0.801127639639711,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMHNC","avg_SBP",0.450800416239163,0.585238317504756,0.770285203062596,0.521676316307411,1597,"Mono-hydroxyisononyl cyclohexane (MHiNCH)","Phthalates",TRUE,"Systolic BP","Cardiovascular","continuous",0.801127639639711,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXP10","avg_SBP",-0.534183843045316,0.696364279845375,-0.767104026593566,0.523201927864015,1626,"1-Hydroxypyrene","PAHs",TRUE,"Systolic BP","Cardiovascular","continuous",0.801127639639711,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP10","log_LBXHSCRP",0.0451442783594732,0.0588665161179174,0.766892307148655,0.523303616471525,1578,"1-Hydroxypyrene","PAHs",TRUE,"CRP (log)","Inflammation","continuous",0.801127639639711,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXBMN","LBXPLTSI",-3.47592243141547,4.54453957360413,-0.764856895867854,0.524282198791788,4941,"Blood manganese","Heavy metals",FALSE,"Platelet count","Hematology","continuous",0.801127639639711,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMC1","LBXHGB",-0.0280003776695513,0.0366267203883069,-0.764479521308452,0.524463826874252,1617,"Mono-carboxyisononyl (MCNP)","Phthalates",TRUE,"Hemoglobin","Hematology","continuous",0.801127639639711,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXBPB","log_LBXSTR",-0.014351871110754,0.0187925444475823,-0.763700261600305,0.524839072351558,4832,"Blood lead","Heavy metals",FALSE,"Triglycerides (log)","Metabolic","continuous",0.801127639639711,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP10","LBXGLU",2.69757744467005,3.53793523933188,0.762472250673385,0.525430936492095,787,"1-Hydroxypyrene","PAHs",TRUE,"Fasting glucose","Metabolic","continuous",0.801127639639711,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMCOH","log_LBXSATSI",0.0208428405649157,0.0275458751531701,0.756659225710497,0.528241385956153,1580,"Mono-carboxyisoctyl (MCOP)","Phthalates",TRUE,"ALT (log)","Liver","continuous",0.803522108214993,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMHH","log_LBXHSCRP",0.0221551749766947,0.0296486936556584,0.747256362590749,0.532818032516573,1578,"Mono-2-ethyl-5-hydroxyhexyl (MEHHP)","Phthalates",TRUE,"CRP (log)","Inflammation","continuous",0.807841472482415,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXPFDE","log_LBXSATSI",0.0193393591540265,0.0259341548309499,0.745710021401851,0.533574305898879,1591,"PFDeA","PFAS",FALSE,"ALT (log)","Liver","continuous",0.807841472482415,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMHH","LBXPLTSI",-1.91435373644429,2.58049093546355,-0.741856408071592,0.535463460354866,1617,"Mono-2-ethyl-5-hydroxyhexyl (MEHHP)","Phthalates",TRUE,"Platelet count","Hematology","continuous",0.808811940116441,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP01","log_LBXSGB",-0.00174127187587016,0.00236533012351004,-0.736164418895657,0.538265482833403,1556,"1-Hydroxynaphthalene","PAHs",TRUE,"GGT (log)","Liver","continuous",0.80884261450523,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMOH","eGFR",-0.465804509012403,0.632976937214644,-0.735894914374183,0.538398497475634,1580,"Mono-2-ethyl-5-oxohexyl (MEOHP)","Phthalates",TRUE,"eGFR","Kidney","continuous",0.80884261450523,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMNP","BMXBMI",0.287139505939086,0.416692192172089,0.689092599605277,0.540277545263873,1681,"Mono-n-butyl phthalate (MnBP)","Phthalates",TRUE,"BMI","Anthropometric","continuous",0.80884261450523,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMHNC","PHQ9_total",-0.0724883089515675,0.0991551066047827,-0.731059765186829,0.540790189740936,1564,"Mono-hydroxyisononyl cyclohexane (MHiNCH)","Phthalates",TRUE,"PHQ-9 depression","Mental health","continuous",0.80884261450523,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMHH","log_LBXSAPSI",0.0063683048738252,0.00876500352660915,0.726560446267025,0.543024771882041,1580,"Mono-2-ethyl-5-hydroxyhexyl (MEHHP)","Phthalates",TRUE,"Alk Phos (log)","Liver","continuous",0.80884261450523,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXPFUA","LBXGH",-0.0265697326062761,0.0365754160577579,-0.726436920480103,0.543086243334358,1596,"PFUA","PFAS",FALSE,"HbA1c","Metabolic","continuous",0.80884261450523,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMNP","avg_DBP",-0.608093303025173,0.839893759168492,-0.724012169857287,0.544294223464331,1597,"Mono-n-butyl phthalate (MnBP)","Phthalates",TRUE,"Diastolic BP","Cardiovascular","continuous",0.80884261450523,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMOH","log_LBXHSCRP",0.0225958627182352,0.0314375266459998,0.718754467317815,0.546922211592071,1578,"Mono-2-ethyl-5-oxohexyl (MEOHP)","Phthalates",TRUE,"CRP (log)","Inflammation","continuous",0.80884261450523,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMC1","LBXGH",0.0180817265279126,0.0252054438990993,0.717373857818021,0.547614256527911,1616,"Mono-carboxyisononyl (MCNP)","Phthalates",TRUE,"HbA1c","Metabolic","continuous",0.80884261450523,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXPFNA","BMXWAIST",-0.594402411539361,0.880455082554984,-0.675108160900691,0.547982398355986,1531,"PFNA","PFAS",FALSE,"Waist circumference","Anthropometric","continuous",0.80884261450523,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP06","avg_SBP",-0.550006824077338,0.771505774352882,-0.712900463432913,0.54986221284988,1627,"1-Hydroxyphenanthrene","PAHs",TRUE,"Systolic BP","Cardiovascular","continuous",0.80884261450523,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXPFHS","LBXWBCSI",0.096102571088327,0.135030687753941,0.711709113586458,0.550462334871615,1595,"PFHxS","PFAS",FALSE,"WBC count","Hematology","continuous",0.80884261450523,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMHH","LBXTC",-1.06085952487915,1.49900310052821,-0.707710027087558,0.552481261651117,1591,"Mono-2-ethyl-5-hydroxyhexyl (MEHHP)","Phthalates",TRUE,"Total cholesterol","Metabolic","continuous",0.809972528393492,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXPFDE","LBXSUA",-0.0402841043392825,0.0577279544524497,-0.697826637395655,0.557500313662521,1589,"PFDeA","PFAS",FALSE,"Uric acid","Kidney","continuous",0.813929183240294,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP04","log_LBXSGB",-0.00346636621892077,0.00498125828215897,-0.695881647280973,0.558492970272864,1579,"2-Hydroxyfluorene","PAHs",TRUE,"GGT (log)","Liver","continuous",0.813929183240294,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXMPAH","LBXGLU",-1.35594087906304,1.95102050754866,-0.694990582526833,0.55894828170051,778,"Me-PFOSA-AcOH","PFAS",FALSE,"Fasting glucose","Metabolic","continuous",0.813929183240294,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMC1","log_LBXSGB",-0.00343987937881871,0.00503131157265699,-0.683694366596768,0.564749901362064,1578,"Mono-carboxyisononyl (MCNP)","Phthalates",TRUE,"GGT (log)","Liver","continuous",0.819678054032154,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP04","LBXPLTSI",1.32799861874007,1.94675685825313,0.68215946593953,0.56554243527875,1618,"2-Hydroxyfluorene","PAHs",TRUE,"Platelet count","Hematology","continuous",0.819678054032154,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXECP","log_LBXHSCRP",0.0198999018880858,0.0292672083872247,0.679938504034851,0.566691000318526,1578,"Mono-2-ethyl-5-carboxypentyl (MECPP)","Phthalates",TRUE,"CRP (log)","Inflammation","continuous",0.819678054032154,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXPFUA","log_LBXSATSI",0.0200796814154332,0.0297249001055626,0.675517204233618,0.568983760771344,1591,"PFUA","PFAS",FALSE,"ALT (log)","Liver","continuous",0.820500544282527,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMNP","PHQ9_total",0.22661494603643,0.336280294031523,0.673887081873395,0.569831210188043,1564,"Mono-n-butyl phthalate (MnBP)","Phthalates",TRUE,"PHQ-9 depression","Mental health","continuous",0.820500544282527,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMHNC","LBXSUA",0.0238940581657124,0.035698089626104,0.669337166665635,0.572202592587317,1578,"Mono-hydroxyisononyl cyclohexane (MHiNCH)","Phthalates",TRUE,"Uric acid","Kidney","continuous",0.820500544282527,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXBCD","LBXPLTSI",-0.940201358322276,1.40516514721067,-0.669103813305238,0.572324453727935,4941,"Blood cadmium","Heavy metals",FALSE,"Platelet count","Hematology","continuous",0.820500544282527,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXBMN","avg_DBP",0.499518977747336,0.750095088470079,0.665940872598129,0.573978495968746,4729,"Blood manganese","Heavy metals",FALSE,"Diastolic BP","Cardiovascular","continuous",0.821055331981783,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMEP","eGFR",0.299050116135476,0.456194080773372,0.655532653182403,0.579451641844382,1580,"Mono-ethyl phthalate (MEP)","Phthalates",TRUE,"eGFR","Kidney","continuous",0.827058731090659,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMHNC","log_LBXSAPSI",0.00705993133350365,0.0108457794284069,0.650938125757242,0.581882402673504,1580,"Mono-hydroxyisononyl cyclohexane (MHiNCH)","Phthalates",TRUE,"Alk Phos (log)","Liver","continuous",0.827875392022873,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXBCD","PHQ9_total",0.0955684638131458,0.147113365755132,0.649624616516615,0.582578979571652,4592,"Blood cadmium","Heavy metals",FALSE,"PHQ-9 depression","Mental health","continuous",0.827875392022873,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMEP","LBXTC",-0.864072781532706,1.34648945333412,-0.641722650996728,0.58678506809455,1591,"Mono-ethyl phthalate (MEP)","Phthalates",TRUE,"Total cholesterol","Metabolic","continuous",0.828140417748674,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXPFHS","PHQ9_total",-0.107880038097415,0.168159697738994,-0.641533254090755,0.586886207784074,1483,"PFHxS","PFAS",FALSE,"PHQ-9 depression","Mental health","continuous",0.828140417748674,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP03","LBXPLTSI",0.983148636932145,1.53513831703068,0.640430002967931,0.587475657920027,1607,"3-Hydroxyfluorene","PAHs",TRUE,"Platelet count","Hematology","continuous",0.828140417748674,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXBCD","log_LBXSATSI",-0.0109631446539927,0.0171385222332646,-0.639678526816859,0.587877457043812,4833,"Blood cadmium","Heavy metals",FALSE,"ALT (log)","Liver","continuous",0.828140417748674,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP04","log_LBXIN",-0.016183515511258,0.0254644807967795,-0.635532907205585,0.590098359448135,774,"2-Hydroxyfluorene","PAHs",TRUE,"Insulin (log)","Metabolic","continuous",0.829465806773083,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP10","log_LBXSATSI",-0.0171709299733402,0.0272213273646618,-0.63078959167991,0.592648432800179,1579,"1-Hydroxypyrene","PAHs",TRUE,"ALT (log)","Liver","continuous",0.830108899368378,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMC1","log_LBXSTR",0.0141573436250522,0.0225482648253068,0.627868429554849,0.594223650010085,1578,"Mono-carboxyisononyl (MCNP)","Phthalates",TRUE,"Triglycerides (log)","Metabolic","continuous",0.830108899368378,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMHBP","log_LBXSAPSI",-0.00846625841362071,0.013494340288955,-0.627393279873804,0.594480214090454,1580,"Mono-3-hydroxy-n-butyl (MHBP)","Phthalates",TRUE,"Alk Phos (log)","Liver","continuous",0.830108899368378,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMHP","LBXHGB",-0.0329201392786391,0.0526575911198828,-0.625173665914408,0.595679997231938,1617,"Mono-2-ethylhexyl (MEHP)","Phthalates",TRUE,"Hemoglobin","Hematology","continuous",0.830108899368378,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP04","log_LBXHSCRP",0.0347290856275496,0.0559472791946786,0.620746640899257,0.598079209964447,1577,"2-Hydroxyfluorene","PAHs",TRUE,"CRP (log)","Inflammation","continuous",0.830458720724896,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMOH","LBXPLTSI",-1.82349470618459,2.94120347591869,-0.619982507539713,0.598494170645874,1617,"Mono-2-ethyl-5-oxohexyl (MEOHP)","Phthalates",TRUE,"Platelet count","Hematology","continuous",0.830458720724896,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMCOH","log_LBXSGB",-0.00256769946383107,0.00416797499458249,-0.61605443102911,0.600631206311896,1578,"Mono-carboxyisoctyl (MCOP)","Phthalates",TRUE,"GGT (log)","Liver","continuous",0.831643208739548,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP03","LBXTC",-0.985928737844086,1.62406843499378,-0.607073394569031,0.605541778870003,1572,"3-Hydroxyfluorene","PAHs",TRUE,"Total cholesterol","Metabolic","continuous",0.835485359112299,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXECP","LBXPLTSI",-1.75434862999239,2.89725579987002,-0.605520793183364,0.606394149566345,1617,"Mono-2-ethyl-5-carboxypentyl (MECPP)","Phthalates",TRUE,"Platelet count","Hematology","continuous",0.835485359112299,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXECP","log_LBXSGB",-0.00258156930461825,0.00428160197354144,-0.60294472035731,0.607810643111273,1578,"Mono-2-ethyl-5-carboxypentyl (MECPP)","Phthalates",TRUE,"GGT (log)","Liver","continuous",0.835485359112299,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMHNC","LBXWBCSI",-0.0309686518849758,0.0514790484629072,-0.601577783771392,0.608563409723774,1617,"Mono-hydroxyisononyl cyclohexane (MHiNCH)","Phthalates",TRUE,"WBC count","Hematology","continuous",0.835485359112299,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXBPB","LBXSBU",-0.106265646428601,0.178232411864187,-0.596219538955551,0.611521755690224,4832,"Blood lead","Heavy metals",FALSE,"Blood urea nitrogen","Kidney","continuous",0.837771876717263,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP01","LBXSTB",0.00270805569232146,0.00464724208318457,0.582723181587678,0.619026632960278,1556,"1-Hydroxynaphthalene","PAHs",TRUE,"Total bilirubin","Liver","continuous",0.845162693932382,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMHNC","LBXHGB",0.0196712750684826,0.0338092271249926,0.581831551361938,0.619525122867101,1617,"Mono-hydroxyisononyl cyclohexane (MHiNCH)","Phthalates",TRUE,"Hemoglobin","Hematology","continuous",0.845162693932382,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXECP","LBXRBCSI",-0.00984281940540208,0.0169898791649008,-0.579334279536033,0.620923055921595,1617,"Mono-2-ethyl-5-carboxypentyl (MECPP)","Phthalates",TRUE,"RBC count","Hematology","continuous",0.84529021058234,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMHH","log_LBXSTR",0.0108668904446391,0.0190495462606484,0.570454030555434,0.625915118528879,1578,"Mono-2-ethyl-5-hydroxyhexyl (MEHHP)","Phthalates",TRUE,"Triglycerides (log)","Metabolic","continuous",0.850299783661874,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXP04","LBXTC",-0.981934245443364,1.73053968497324,-0.567415040504286,0.627631022204747,1583,"2-Hydroxyfluorene","PAHs",TRUE,"Total cholesterol","Metabolic","continuous",0.85069957833472,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXPFUA","LBXRBCSI",0.0123867350300222,0.0219123059626323,0.565286695573967,0.628835027812239,1595,"PFUA","PFAS",FALSE,"RBC count","Hematology","continuous",0.85069957833472,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMZP","LBXSTB",0.0056040179851353,0.0100692354579874,0.556548509419345,0.633797850444007,1580,"Mono-benzyl phthalate (MBzP)","Phthalates",TRUE,"Total bilirubin","Liver","continuous",0.85562709809941,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMCOH","PHQ9_total",-0.0703220774863218,0.127466714197206,-0.551689732721324,0.636570990500589,1564,"Mono-carboxyisoctyl (MCOP)","Phthalates",TRUE,"PHQ-9 depression","Mental health","continuous",0.857584203418672,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXBCD","LBXSUA",-0.0205400751047355,0.0377542841093317,-0.544046207981432,0.640953131189713,4832,"Blood cadmium","Heavy metals",FALSE,"Uric acid","Kidney","continuous",0.860932918652178,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXPFUA","avg_DBP",0.338045581557849,0.622868892420005,0.542723493935386,0.641713888439818,1514,"PFUA","PFAS",FALSE,"Diastolic BP","Cardiovascular","continuous",0.860932918652178,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXPFDE","avg_SBP",-0.460876459405197,0.867503374424722,-0.531267627299806,0.648332533117143,1514,"PFDeA","PFAS",FALSE,"Systolic BP","Cardiovascular","continuous",0.868015457561794,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXPFHS","LBXSBU",-0.105438825499777,0.199415669743857,-0.528738918236513,0.649800676404262,1589,"PFHxS","PFAS",FALSE,"Blood urea nitrogen","Kidney","continuous",0.868187295484457,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMC1","LBXPLTSI",-1.40473175781229,2.72739805713146,-0.515044642691327,0.657796227382623,1617,"Mono-carboxyisononyl (MCNP)","Phthalates",TRUE,"Platelet count","Hematology","continuous",0.871179365579563,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMIB","LBXWBCSI",-0.0460034413658331,0.089468058705094,-0.514188438104713,0.658298632520298,1617,"Mono-isobutyl phthalate (MiBP)","Phthalates",TRUE,"WBC count","Hematology","continuous",0.871179365579563,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP04","LBXHGB",0.024489418588218,0.0476721147502807,0.513705312141074,0.658582251346139,1618,"2-Hydroxyfluorene","PAHs",TRUE,"Hemoglobin","Hematology","continuous",0.871179365579563,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMIB","LBXPLTSI",0.994150571095474,1.94462267371374,0.511230576776572,0.660036505419118,1617,"Mono-isobutyl phthalate (MiBP)","Phthalates",TRUE,"Platelet count","Hematology","continuous",0.871179365579563,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXECP","log_LBXSTR",0.00981691496239911,0.0192137909991079,0.510930662400508,0.660212913239405,1578,"Mono-2-ethyl-5-carboxypentyl (MECPP)","Phthalates",TRUE,"Triglycerides (log)","Metabolic","continuous",0.871179365579563,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMHH","LBXHGB",-0.0203903758433191,0.0402977350052474,-0.505993099628651,0.663122307477784,1617,"Mono-2-ethyl-5-hydroxyhexyl (MEHHP)","Phthalates",TRUE,"Hemoglobin","Hematology","continuous",0.871179365579563,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMEP","log_LBXSASSI",-0.00603398599906236,0.0119532733868252,-0.504797790847232,0.663828084693376,1575,"Mono-ethyl phthalate (MEP)","Phthalates",TRUE,"AST (log)","Liver","continuous",0.871179365579563,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXPFUA","log_LBXIN",-0.0212312841427523,0.0420696186291022,-0.504670230788953,0.663903436775243,776,"PFUA","PFAS",FALSE,"Insulin (log)","Metabolic","continuous",0.871179365579563,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXMPAH","log_HOMA_IR",-0.0252246694872257,0.050113792792038,-0.503347842616961,0.664684976052444,776,"Me-PFOSA-AcOH","PFAS",FALSE,"HOMA-IR (log)","Metabolic","continuous",0.871179365579563,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMIB","LBXSUA",-0.0186207288779443,0.037139308552424,-0.501375216818057,0.665852097093585,1578,"Mono-isobutyl phthalate (MiBP)","Phthalates",TRUE,"Uric acid","Kidney","continuous",0.871179365579563,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMHP","avg_SBP",-0.321316597508113,0.642984679128289,-0.499726677692741,0.666828650196703,1597,"Mono-2-ethylhexyl (MEHP)","Phthalates",TRUE,"Systolic BP","Cardiovascular","continuous",0.871179365579563,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXPFDE","log_LBXIN",-0.0256539184020112,0.0522587917550891,-0.490901483567365,0.67207468766496,776,"PFDeA","PFAS",FALSE,"Insulin (log)","Metabolic","continuous",0.87479593223262,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP03","LBXGH",-0.0109414715789541,0.0223054602651474,-0.490528841319196,0.67229687384544,1604,"3-Hydroxyfluorene","PAHs",TRUE,"HbA1c","Metabolic","continuous",0.87479593223262,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXP06","eGFR",-0.359403964340624,0.737426608510404,-0.487375909945285,0.674178969132102,1581,"1-Hydroxyphenanthrene","PAHs",TRUE,"eGFR","Kidney","continuous",0.87492324341889,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXECP","LBXTC",-0.697038383132714,1.43733368841492,-0.484952373099529,0.675628302434075,1591,"Mono-2-ethyl-5-carboxypentyl (MECPP)","Phthalates",TRUE,"Total cholesterol","Metabolic","continuous",0.87492324341889,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXBSE","LBXGH",0.0762692492911685,0.157715373318392,0.483587919721676,0.676445285421086,4937,"Blood selenium","Heavy metals",FALSE,"HbA1c","Metabolic","continuous",0.87492324341889,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXPFDE","LBXGLU",-0.870340054412088,1.82571541159081,-0.476711785904098,0.680573455696211,778,"PFDeA","PFAS",FALSE,"Fasting glucose","Metabolic","continuous",0.87782282496193,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMC1","avg_SBP",-0.229868632389612,0.48358309843687,-0.475344637007864,0.681396421228165,1597,"Mono-carboxyisononyl (MCNP)","Phthalates",TRUE,"Systolic BP","Cardiovascular","continuous",0.87782282496193,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXPFHS","avg_DBP",0.160290998513179,0.340809089010413,0.470324893560223,0.684424270185304,1514,"PFHxS","PFAS",FALSE,"Diastolic BP","Cardiovascular","continuous",0.879851165927643,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMHNC","log_LBXSATSI",0.0109667141310216,0.0234212863062696,0.468237055284447,0.685686479619537,1580,"Mono-hydroxyisononyl cyclohexane (MHiNCH)","Phthalates",TRUE,"ALT (log)","Liver","continuous",0.879851165927643,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_URXMIB","LBXGLU",0.510661976600358,1.11431254950803,0.458275352660989,0.691731774850303,783,"Mono-isobutyl phthalate (MiBP)","Phthalates",TRUE,"Fasting glucose","Metabolic","continuous",0.885008824692557,1,FALSE,FALSE,FALSE,FALSE,"Positive"
"log_LBXMPAH","log_LBXHSCRP",-0.0311440807863109,0.0683923125324677,-0.455373997940572,0.693499557743244,1594,"Me-PFOSA-AcOH","PFAS",FALSE,"CRP (log)","Inflammation","continuous",0.885008824692557,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_LBXMPAH","BMXBMI",-0.251662644000517,0.58236120449619,-0.43214184265285,0.69481605953878,1597,"Me-PFOSA-AcOH","PFAS",FALSE,"BMI","Anthropometric","continuous",0.885008824692557,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXMHH","eGFR",-0.258782524833677,0.578635576615492,-0.447228852306881,0.698479304431985,1580,"Mono-2-ethyl-5-hydroxyhexyl (MEHHP)","Phthalates",TRUE,"eGFR","Kidney","continuous",0.885008824692557,1,FALSE,FALSE,FALSE,FALSE,"Negative"
"log_URXECP","LBXWBCSI",0.0317449694945,0.0709893271733698,0.447179467090491,0.698509573248063,1617,"Mono-2-ethyl-5-carboxypentyl (MECPP)","Phthalates",TRUE,"WBC count","Hematology","continuous",0.885008824692557,1,FALSE,FALSE,FALSE,FALSE,"Positive"
